time_s,grid_5,grid_15,grid_25,grid_35,grid_45
0.39,62.10306887004538,47.03616600808513,33.86877021649666,23.04265779543521,14.10627083517047
0.395,62.15402211153206,47.16927169194754,34.03278451046292,23.174916524334215,14.156668931528255
0.4,62.20356611253548,47.29878308418599,34.19240724606911,23.30366444996132,14.205731682315793
0.405,62.25178953287128,47.42479953355263,34.34775601881711,23.428992471034007,14.253501823315688
0.41000000000000003,62.29868686429231,47.54741741211893,34.49894527479181,23.55098937073042,14.300004493701287
0.41500000000000004,62.344332160240796,47.66673022322908,34.646086395016226,23.669741839947932,14.345278830642627
0.42,62.3887281999541,47.7828287118963,34.78928777755151,23.785334504793518,14.38935046601344
0.425,62.431937574019535,47.895800961048835,34.928654917401644,23.897849954917074,14.432255462761706
0.43,62.47396896445875,48.00573249003328,35.06429048427893,24.007368775100463,14.474019499946746
0.435,62.514875919710576,48.11270634123946,35.196294398288735,24.113969577223173,14.514675982561922
0.44,62.554671230034714,48.2168031682909,35.32476390358627,24.21772903461091,14.554250310347665
0.445,62.59340126498645,48.31810131461361,35.44979364006148,24.318721916473965,14.59277356275619
0.45,62.6310815799171,48.41667689272889,35.571475713102544,24.41702112398397,14.630270625166187
0.455,62.667752800097716,48.51260385595635,35.689899761490906,24.51269772625994,14.666770518989928
0.46,62.7034322467241,48.60595407004922,35.80515302347635,24.605820997381034,14.702297450133127
0.465,62.73815590651665,48.6967973789547,35.91732040108177,24.69645845318884,14.736878599257366
0.47000000000000003,62.77194212829118,48.78520166985907,36.02648452268434,24.78467588863022,14.770537380868346
0.47500000000000003,62.80482311411589,48.87123293373804,36.13272580391972,24.87053741480367,14.803299313309491
0.48,62.836817699607586,48.954955324717474,36.23612250695374,24.95410549617106,14.83518694797044
0.485,62.86795496349642,49.03643121600862,36.3367507981658,25.035440987406055,14.86622428918906
0.49,62.898253836141144,49.11572125434549,36.43468480428616,25.11460317012658,14.896432983722384
0.495,62.92774078710435,49.19288441179917,36.52999666702882,25.191649789208814,14.925835646796322
0.5,62.956434561118684,49.267978035926305,36.62275659626029,25.266637088780605,14.954453001519225
0.505,62.98435942036935,49.3410578978807,36.71303292174329,25.339619847749592,14.982306380606422
0.51,63.01153372712774,49.41217823880038,36.80089214349418,25.41065141486696,15.009415581101248
0.515,63.03797985215017,49.481391814575474,36.88639898079043,25.479783743286475,15.035800745433075
0.52,63.06371564061833,49.54874993891167,36.96961641986536,25.547067424562183,15.061480754256314
0.525,63.088761822191955,49.61430252506651,37.05060576032432,25.612551722109114,15.086474640549568
0.53,63.11313563643432,49.678098125953234,37.12942666031762,25.67628460404152,15.110800386915635
0.535,63.13685637201728,49.74018397311876,37.20613718050262,25.738312775448442,15.13447598860687
0.54,63.1599406083246,49.80060601419207,37.28079382682829,25.798681710012445,15.157518554570728
0.545,63.18240635462773,49.85940894934445,37.35345159217299,25.857435681046944,15.179945106686699
0.55,63.204269500423734,49.91663626633818,37.42416399686721,25.91461779186139,15.201771908736692
0.555,63.22554690754106,49.972330274681866,37.492983128130064,25.970270005533216,15.223015067539887
0.56,63.24625376390926,50.02653213849586,37.55995967844967,26.024433174005964,15.243690032818526
0.5650000000000001,63.266405892993234,50.07928190855167,37.62514298293509,26.077147066588566,15.263812049623656
0.5700000000000001,63.28601778240096,50.130618553139314,37.68858105566751,26.12845039778871,15.283395786235754
0.5750000000000001,63.305104308563884,50.18057998815863,37.75032062507795,26.178380854547502,15.302455674995763
0.58,63.323679269143646,50.22920310614861,37.81040716837687,26.226975122822342,15.321005636053002
0.585,63.341756671015574,50.27652380458041,37.86888494506164,26.274268913576456,15.339059334471697
0.59,63.359349638582046,50.32257701318818,37.925797029526535,26.320296988134977,15.356629975670938
0.595,63.37647137575074,50.36739672059755,37.98118534279887,26.36509318295694,15.373730499723099
0.6,63.39313435458152,50.41101600008104,38.03509068342542,26.40869043379517,15.39037343037069
0.605,63.40935103397142,50.45346703464206,38.08755275753121,26.45112079928465,15.406571022206176
0.61,63.425133257253144,50.494781141304145,38.138610208073345,26.492415483941578,15.42233514968907
0.615,63.44049278936139,50.53498879475851,38.1883006433111,26.532604860606202,15.437677418970711
0.62,63.455440870096886,50.574119650285326,38.23666066451369,26.571718492319967,15.452609086742694
0.625,63.46998861589007,50.612202566062024,38.28372589292559,26.60978515366374,15.467141145523236
0.63,63.48414668897265,50.649265624805395,38.329530996009886,26.64683285155417,15.481284264725153
0.635,63.49792559815175,50.68533615482903,38.37410971298857,26.682888845519948,15.495048856009749
0.64,63.51133545423763,50.7204407504867,38.41749487969888,26.71797966745983,15.508445030880097
0.645,63.52438619549908,50.75460529205942,38.45971845278378,26.752131140900374,15.521482651050894
0.65,63.53708740724354,50.787854965073876,38.50081153323478,26.785368399758685,15.534171298310003
0.655,63.549448491096925,50.82021427909231,38.54080438930394,26.81771590662531,15.546520313610497
0.66,63.56147853226561,50.851707085973956,38.5797264788025,26.849197470574737,15.558538776020034
0.665,63.57318642691193,50.882356597635,38.61760647080216,26.879836264516697,15.570235533310866
0.67,63.58458078483039,50.91218540331562,38.65447226675518,26.90965484209719,15.581619187622609
0.675,63.59567002555589,50.941215486371874,38.69035102104901,26.938675154160705,15.59269811962922
0.68,63.60646230732008,50.969468240606346,38.725269161010175,26.966918564783718,15.603480479143922
0.685,63.61696559981936,50.99696448614917,38.75925240637275,26.994405866889487,15.61397420442065
0.6900000000000001,63.62718763265358,51.023724484906154,38.79232578822516,27.021157297454828,15.62418701638098
0.6950000000000001,63.63713595065992,51.049767955581885,38.82451366744991,27.047192552317984,15.634126434217237
0.7000000000000001,63.6468178767774,51.07511408829554,38.85583975266911,27.0725308005984,15.643799772258653
0.705,63.65624055434692,51.0997815587952,38.88632711770987,27.097190698736846,15.65321415275131
0.71,63.665410920641186,51.12378854228838,38.915998218601516,27.12119040416652,15.662376504632654
0.715,63.67433573940975,51.14715272689324,38.944874910118045,27.144547588623148,15.671293574145121
0.72,63.68302158227961,51.169891326727786,38.97297846187726,27.167279451104502,15.679971924976423
0.725,63.6914748539881,51.192021094640694,39.00032957400907,27.189402730486734,15.688417947200204
0.73,63.69970177957816,51.21355833460033,39.02694839240392,27.210933717807762,15.696637858380065
0.735,63.70770842413955,51.23451891374522,39.05285452355318,27.231888268224772,15.704637711208445
0.74,63.71550068425787,51.25491827411142,39.07806704899188,27.252281812655497,15.71242339527706
0.745,63.72308430362084,51.27477144404017,39.10260453935486,27.27212936911018,15.720000643693883
0.75,63.73046486757821,51.29409304927988,39.12648506805647,27.291445553723367,15.727375035300849
0.755,63.737647815624854,51.312897323786196,39.14972622460394,27.310244591492193,15.734552000480306
0.76,63.74463843822419,51.33119812023264,39.172345127554244,27.328540326729772,15.741536823659082
0.765,63.751441886923374,51.349008920236166,39.19435843712404,27.346346233240254,15.748334648464695
0.77,63.75806317281284,51.36634284430872,39.21578236746195,27.363675424223505,15.75495048039814
0.775,63.76450717483735,51.38321266153923,39.23663269859212,27.380540661915877,15.761389191461713
0.78,63.770778639427895,51.399630799016464,39.25692478803815,27.396954366974512,15.767655522915238
0.785,63.776882187430004,51.41560935099678,39.27667358213557,27.412928627611386,15.773754089468639
0.79,63.782822314565564,51.43116008782672,39.295893627041536,27.428475208484166,15.779689382060141
0.795,63.788603397293954,51.446294464624316,39.31459907944967,27.44360555934987,15.785465771685292
0.8,63.79422969385145,51.461023629728196,39.33280371701797,27.458330823487806,15.791087512153322
0.805,63.79970534928174,51.47535843291863,39.35052094851754,27.472661845897854,15.796558743608117
0.81,63.80503439686749,51.489309433418526,39.3677638237095,27.486609181279874,15.801883495232197
0.8150000000000001,63.810220762508116,51.50288690767886,39.38454504295758,27.500183101800246,15.807065688502856
0.8200000000000001,63.81526826640775,51.51610085695553,39.40087696658311,27.513393604651007,15.812109139822851
0.8250000000000001,63.820180626934025,51.528961014682494,39.41677162396964,27.52625041940714,15.817017563545864
0.8300000000000001,63.82496146246366,51.54147685364711,39.4322407224238,27.53876301518735,15.821794574520055
0.835,63.82961429482368,51.55365759297284,39.44729565579883,27.550940607623566,15.826443690910093
0.84,63.83414255122249,51.56551220491477,39.4619475128872,27.562792165644247,15.830968336644919
0.845,63.83854956735074,51.57704942147255,39.47620708558861,27.57432641807636,15.835371844058304
0.85,63.84283858934623,51.588277740826214,39.4900848768591,27.585551860070982,15.839657456236075
0.855,63.84701277661307,51.599205433599145,39.503591108447566,27.596476759357103,15.843828329493016
0.86,63.85107520378376,51.60984054895333,39.51673572842485,27.607109162328253,15.847887535617648
0.865,63.855028863301804,51.62019092052093,39.52952841851146,27.61745689996637,15.851838064200251
0.87,63.85887666735508,51.63026417217708,39.541978601208925,27.627527593607347,15.855682824775126
0.875,63.86262145025687,51.64006772365763,39.55409544674034,27.6373286605523,15.859424649012238
0.88,63.86626597033281,51.649608796026655,39.565887879804926,27.646867319528805,15.863066292758297
0.885,63.869812912127834,51.658894416997036,39.577364586151894,27.65615059600613,15.86661043810265
0.89,63.87326488823452,51.667931426108794,39.58853401897812,27.66518532736815,15.870059695319501
0.895,63.87662444134782,51.67672647976834,39.59940440515469,27.67397816794805,15.873416604817224
0.9,63.879894046027225,51.68528605615295,39.60998375128657,27.68253559392818,15.87668363898467
0.905,63.88307611061641,51.69361645998363,39.62027984961014,27.69086390810898,15.87986320403201
0.91,63.886172978934944,51.701723827170184,39.63030028373281,27.698969244550145,15.88295764174445
0.915,63.88918693207679,51.70961412933185,39.640052434218816,27.70685757308776,15.885969231221754
0.92,63.89212019002956,51.7172931781967,39.64954348402574,27.714534703730436,15.888900190543032
0.925,63.894974913363065,51.72476662988336,39.65878042379508,27.722006290937948,15.891752678411319
0.93,63.89775320477581,51.73203998906783,39.667770057001604,27.729277837785194,15.894528795733182
0.935,63.900457110683284,51.739118613038826,39.676519004964376,27.736354700014928,15.897230587174175
0.9400000000000001,63.90308862269197,51.74600771564448,39.685033711724046,27.74324208998187,15.899860042657059
0.9450000000000001,63.90564967909571,51.75271237113323,39.69332044878918,27.749945080491347,15.902419098833406
0.9500000000000001,63.90814216627874,51.75923751789192,39.70138531975579,27.75646860853515,15.904909640504226
0.9550000000000001,63.91056792012692,51.765587962083714,39.709234264802944,27.762817478927452,15.90733350201257
0.96,63.91292872736172,51.771768381188664,39.71687306506825,27.768996367843354,15.909692468590285
0.965,63.915226326872485,51.77778332744933,39.72430734690592,27.775009826262785,15.911988277676098
0.97,63.917462410983724,51.78363723122422,39.73154258603111,27.780862283322136,15.914222620192099
0.975,63.91963862671364,51.789334404251335,39.738584111553,27.78655804957627,15.916397141791514
0.98,63.92175657697725,51.794879042824384,39.74543710990015,27.792101320173163,15.918513444068385
0.985,63.92381782177605,51.800275230883926,39.75210662864059,27.79749617794357,15.920573085738917
0.99,63.9258238793395,51.80552694302565,39.7585975801997,27.802746596408014,15.922577583787739
0.995,63.92777622725012,51.8106380474282,39.764914745478535,27.807856442703255,15.924528414586495
1.0,63.92967630352628,51.81561230870254,39.771062777375235,27.812829480430423,15.926427014979847
